time,user_name,user_color,message
2347,chiaraggwp,#8A2BE2,"zizi proprio"
2347,lieal42,#FF5763,"certo certo"
2347,fantamaghiro,#FF0000,"Zizì"
2348,porroprofumato,#0000FF,"ah ok un videogioco quindi"
2348,diansy,#997A8D,"Zizi Kappa"
2349,ryu_outsider,#00C4D4,"zizi"
2349,ochiavica,#C09973,"Io spero sia un dildone enorme"
2350,duebbol,#FF0000,"zizi"
2350,teryl_soul,#FF69B4,"@mangodistruttore ciaoo HenloThere <3 <3"
2350,lesko88,#1E90FF,"saidogCheck saidogCheck saidogCheck saidogCheck saidogCheck"
2351,monosooth,,"io spero sia una guida alle seghe"
2351,mysticmistpog,#8A2BE2,"Ahahahahahahahahah"
2351,assassinoignoto94,#8400FF,"tutta psicologia inversa"
2351,lieal42,#FF5763,"zizi"
2352,alce_boh,#FFE800,"Antisgamo"
2352,pikend_gasglitch,#FF4500,"Allora è un videogioco"
2352,cole_bitternature,#0000FF,"Hai detto la stessa cosa identica ieri"
2353,boldrinus,#00FF7F,"Kappa Kappa Kappa Kappa"
2354,tonio9s,#00FF7F,"Ok è un videogioco"
2354,arvyem,#8A2BE2,"Zizi"
2354,cheesecesca,#FF69B4,"MHMH"
2354,kira_alch3m,#DAA520,"Si is"
2355,mattebertold,#D1D3F3,"MatteBertold subscribed with Prime. They've subscribed for 31 months! Ciao cydo super in hype per il 27"
2356,omiino0207,#00FF7F,"vabbe insomma è un videogioco"
2357,ryuu_kasane,#FF69B4,"Io spero sia un immagine"
2357,tommysun_,#008000,"sei falso come i soldi del monopoly"
2358,thenablin,#00FF7F,"zizi"
2358,lieal42,#FF5763,"zizi momento garantito"
2359,dregonp5r,#0000FF,"Questa te la potevi risparmiare,,,"
2359,froeden_,#FF4500,"è proprio quello che direbbe chi sta facendo un videogioco segreto"
2359,ulixfelix,#FF0000,"È una bambola gonfiabile col cazzo e le tette"
2360,scleroman,#FF69B4,"ok è una serie animata sicuro e sarà Steven universe"
2360,razor_bureido,#8A2BE2,"Kappa Kappa Kappa"
2360,krough96,#00FF7F,"Film d'animazione al cinema"
2361,wolf2053,#FF4500,"Album figurine okay"
2362,auryartauro44,#DAA520,"è un videogioco a fumetti (?)"
2364,farcr,#DAA520,"io spero sia un set di cucina, padelline antiaderenti e vari mestoli"
2364,gaiamel,#5F9EA0,"certo, d’altronde chi non studia robe di frame e animazioni per non fare un videogioco"
2364,looka86,#008000,"Ci crediamo zizi"
2365,usodabada,#FF69B4,"se è un Hentai investo subito"
2365,オカリン (remakebanword),#0000FF,"Ma lo sai che Gesù piange ogni volta che menti? @cydonia_chiara"
2367,hyde_games,#9ACD32,"nono non é palesemente un videogioco zizi"
2367,pigi_00,#1FF432,"ma si poi i giochi non vendono e' risaputo"
2367,midnightgamer__,#8A2BE2,"LUL LUL LUL LUL"
2368,furiza_03,,"non è UN videogioco, sono DUE videogiochi"
2369,gonfreeks,,"stai cominciando a farmi pensare che non sia un videogioco"
2370,nikoiscold69420,#1E90FF,"LUL LUL"
2370,ochiavica,#C09973,"LUL LUL LUL LUL LUL"
2371,potofgrid,#FF0000,"ahahahahahh"
2371,thekyactus,#2E8B57,"TheKyactus subscribed with Prime. They've subscribed for 55 months! Buonasera Cydo, so che te l'hanno già proposto e mi pare anche dato una risposta affermativa, ma spero un giorno di vederti giocare a Blue Prince: lo ho iniziato durante le vavanze natalizie con la mia compagna e ci siamo intrippati tantissimo, abbiamo già riempito una 15ina di pagine di appunti e son sicuro che lo amerai!"
2373,notorious_biohazard,#FFA420,"va bene, legittimo, ma se è un videogioco parte il # cydoniaificatchyou"
2373,adrianocelentano20,,"Secondo me è una hambugeria"
2374,sbubbolox,,"Secondo me è il sextape con Sabaku a tema pokemon"
2374,marrix02,#8A2BE2,"Marrix02 subscribed at Tier 1. They've subscribed for 59 months! si torna bene dove si è stati sempre"
2374,artisthehighestformofhope,,"Ok è un videogioco sicuro adesso"
2376,pigi9421,#2E8B57,"uso le ste stesse frasi quando la mia ragazza indovina in anticipo il regalo che le ho preso"
2377,streamlabs,#32C3A2,"Vuoi fare una donazione al canale? perchè invece di una donazione non regali una sub al canale? aiuta Cydonia e Chiara, aiuta la community e il gruppo Telegram!"
2377,zexar93,#0000FF,"Io ci vedo bene una serie animata"
2377,thenablin,#00FF7F,"zizi  sese"
2378,roki_niiyama,#00FF7F,"E' un librogame, palese"
2379,matteotrupia1,,"È una coppia di videogiochi"
2380,tadsdcz50,#00796B,"Ormai è troppo tardi se non è un videogioco ci rimango male"
2382,blogcard,#0000FF,"Tovaglie confermato"
2382,midnightgamer__,#8A2BE2,"Psicologia inversa Kappa"
2382,rosed84,#8A2BE2,"Cydonia fa il Billy"
2383,arvyem,#8A2BE2,"Poi si fa un videogioco"
2384,merk11z,,"e un giocovideo"
2384,veridiasvg,,"è un libro game"
2384,o___zio_,,"Io pensavo esperienza interattiva"
2384,lieal42,#FF5763,"zizi zizi zizi"
2385,leovill_64,#008000,"ceeeeeeerto"
2387,porroprofumato,#0000FF,"gioco da tavolo"
2389,aloxebagigio94,#FFFFFF,"ma tranquillo che non ci resto male per me resta un videogioco"
2393,froeden_,#FF4500,"è videogioco + fumetto + serie animata"
2393,hao_tu,#FF69B4,"è una produzione di panettoni"
2393,cole_bitternature,#0000FF,"Raga pensatw se davvero non è un videogioco e cydo ci sta pwrculando"
2396,essai_demetori,#DAA520,"c'è il char creation?"
2398,cozze_epecorino,,"teoria confermata è un video gioco"
2399,wolf2053,#FF4500,"@furiza_03 Cazzo, come Pokemon quindi, che trollone"
2399,xdallio,#0000FF,"cydo, si capisce se menti. Alzi la testa ogni due per tre per vedere la reazione del pubblico"
2399,mr_empee_,#1E90FF,"Bambola gonfiabile del Marcone?"
2400,rosso_pendragon,#B22222,"Io punto sul fumetto"
2400,tuccio22,#0000FF,"Sono sicuro che si tratti di un cestino di snack (bimestrale)"
2401,オカリン (remakebanword),#0000FF,"Se non è un videogioco ci arrabbiano con te, semplice"
2401,nonsoloprogamer,#3A469D,"@Cydonia_Chiara  da no i am not a human a no  it isn't a game il passo è piccolo"
2401,magnetaria,#1E90FF,"aprirai anche un patreon a riguardo?"
2402,worldofworgage,#00FF7F,"REGA' FATE I SORPRESI"
2402,adrianocelentano20,,"Ma già il 28 posso comprarlo???"
2404,iamrealpeely_roberto,#0FFFB1,"@cydonia_chiara ho miss cliccato quella singola ahahabah"
2405,lieal42,#FF5763,"ma lo sappiamo già che cos’è"
2410,rakun_ff,#FF4700,"allora dillo adesso, giorno più giorno meno"
2411,ochiavica,#C09973,"A me basta che non siano NFT o Crypto e spendo per tutto"
2411,alce_boh,#FFE800,"Leaka daaaai"
2412,karu_sol13,#B22222,"11 lunghissimi giorni..."
2412,teraxaret,,"Purtroppo se fosse un videogioco sono sicuro che Cydo ci metterebbe più soldi di Pokémon per ZA"
2412,roki_niiyama,#00FF7F,"Mi fa morire che non riesci nemmeno a leggere le sub HAHAHAHA"
2413,midnightgamer__,#8A2BE2,"LUL LUL LUL"
2418,fantamaghiro,#FF0000,"Zizì"
2419,maziert,#0000FF,"quanto costa la tier calendario di nudo di Sabaku? @cydonia_chiara"
2420,ryuu_kasane,#FF69B4,"Secondo me è un link per il nuovo canale onlyfans"
2420,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
2420,santodario,#39C5D1,"Io punto sul calendario nudo"
2421,worldofworgage,#00FF7F,"Tutto sto casino per la nuova SIP regà"
2421,omiino0207,#00FF7F,"ahahahahah"
2421,kotoriwalker97,#1E90FF,"Palesemente qualcosa per farsi le seghe"
2421,idiomatsu,#00FF7F,"Non è un videogioco. Ne sono tre. E' UNA TRILOGIA"
2421,streamlabs,#32C3A2,"Dove comprare la nuova Birra SIP: https://federicstore.it/categoria/progetti/sip/"
2422,misfitbrain,,"LUL LUL LUL LUL"
2422,teryl_soul,#FF69B4,"lol"
2422,its__roman,#1CDB4A,"è un album musicale"
2422,pigi_00,#1FF432,"ora dillo senza ridere..."
2423,ochiavica,#C09973,"Kappa Kappa Kappa"
2424,steelkinxo,#8A2BE2,"Per me avete istruito un AI per motivi non meglio specificati (robosesso) e l'avete chiamata Carlotta"
2426,hppatoio,#8A2BE2,"è un mmo monster collector"
2427,begonia_rex_,#8AB4ED,"snmKappa snmKappa snmKappa snmKappa"
2429,fantamaghiro,#FF0000,"snmLUL snmLUL snmLUL snmLUL"
2429,filipgiore_,#FF69B4,"ci stai palesemente guggando"
2429,pitt627,#1E90FF,"un ultimo sforzo è a noi o a te stesso per non spoilerarlo"
2431,rosso_pendragon,#B22222,"Tieniti pure i tuoi segreti"
2432,cheesecesca,#FF69B4,"Mi sento tipo il tizio del meme con la vena in fronte dio mio"
2434,mqryo,#1E90FF,"tocca fare un Leakkedi a tema cydonia"
2435,essai_demetori,#DAA520,"sei bravissimo a mentire Cydo Kappa"
2437,tonio9s,#00FF7F,"Sono più curioso di sapere cos'è il progetto segreto più di sapere cos'è il one piece"
2440,midnightgamer__,#8A2BE2,"Uuh"
2440,marcrou,#FFFD00,"Francesco, se ti serve un doppiatore chiama eh (sono ai primi brusii, ma ho 6 anni di studi) ahahah"
2443,o___zio_,,"Vi immaginate se ci sta perculando ed È un videogioco?"
2444,frostthesasso,#FF9816,"non è un videogioco è IL videogioco"
2444,mark0_23,,"Run 2 di SV palese"
2445,holyfz,#229EB2,"Le lightnovel sono comunque videogiochi"
2448,just_robee,#DAA520,"cydo io voglio solo carlotta da disegnare plz"
2448,therottenbaby,#FF0000,"no fra non è dentro l’universo di fnaf"
2452,alastortheratiodemon,#FF69B4,"No è solo ispirata ma non è nello stesso mondo"
2454,cagasburratomaster,#8A2BE2,"Si chiama the world is on fire?"
2456,ikulone,#2BD5E3,"ikulone subscribed with Prime. They've subscribed for 5 months, currently on a 1 month streak! ciao cydo, ci tenevo a farti sapere che ti bacerei anche tu fossi tutto guggato..."
2459,alce_boh,#FFE800,"@WorldOfWorgage Chiaramente, la birra con LSD è un vuoto di mercato se ci pensi"
2460,streamlabs,#32C3A2,"Dove comprare la nuova Birra SIP: https://federicstore.it/categoria/progetti/sip/"
2463,midnightgamer__,#8A2BE2,"Ahhahahaha"
2469,wolf2053,#FF4500,"Ma i 2 videogiochi si chiamano versione cazzo e versione palle?"
2470,tuccio22,#0000FF,"Il progetto segreto è il post game di sole e luna"
2474,cgass01,,"Onestamente se non fosse un videogioco e fosse tipo una serie animata sborrerei arcobaleni ... Ma ... Dai, a chi vuoi darla a bere. Poi cercavi dei programmatori DAII ... dopo tutte le volte che hai detto di aver provato a fare dei Monster collector senza riuscire ... DAAAAIIII"
2485,fantamaghiro,#FF0000,"Si torna dove si è sempre stati"
2487,worldofworgage,#00FF7F,"@alce_boh GENIO"
2489,ochiavica,#C09973,"Non è un videogioco, ma ci ha fatto ascoltare le musiche Kappa"
2490,porroprofumato,#0000FF,"va bene ragazzi mi sacrifico violando l'NDA che ho firmato con Cydo e vi dico cos'è: un nuovo gioco da tavolo / di ruolo con un suo universo e ambientazione tutto nuovo in stile d&d ma rinnovato"
2491,jinngy,,"Buonasera Cydo!"
2498,ziogiann1,#FF0000,"Ma ragazzi, non è che è il fumetto di Minecraft?"
2499,hao_tu,#FF69B4,"anche se non sarà un videogioco, noi lo tratteremo come tale, come quelli che ancora non accettano silksong reale"
2513,tramatisse,,"serie incredibile!!"
2514,worldofworgage,#00FF7F,"@ZioGiann1 no, quello ha detto poi"
2523,flash7993,#8A2BE2,"Io ricordo che in una live si parlò di programmazione nel progetto segreto, quando si parlava del dibattitito di uso di IA ergo è un videogioco... (credo)"
2523,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
2528,vomitoimmortale,#9ACD32,"ahahahahaha"
2529,chriztia,,"lo scopriremo il 27 febbraio"
2532,shinji_nikki,#5F9EA0,"Shinji_Nikki subscribed with Prime. They've subscribed for 27 months, currently on a 5 month streak! ciao cydo augurami un bocca in lupo per questo 2026 in cui mi sto per trasferire in Spagna fino a fine mese, finisco il dottorato, cerco lavoro e vado a convivere con la mia ragazza 🤞🏻"
2532,ziogiann1,#FF0000,"@worldofworgage ah okok"
2532,adrianocelentano20,,"Mi posso segare sul progetto segreto?"
2533,hppatoio,#8A2BE2,"patcha subito bene"
2536,froeden_,#FF4500,"non è un videogioco *ride*"
2538,kaido_micche,#FF7F50,"abbiamo il dlc"
2539,camifyapp,," Acquista il piano biennale di NordVPN! Vai su https://link.camify.app/vlti99E?type=chat e otterrai 4 Mesi Extra per l’acquisto dei piani biennali"
2539,bakeashura,,"Bakeashura subscribed with Prime. They've subscribed for 49 months! Ciao Cydo, di solito non sono molto attivo in chat, me ne sto li in disparte ma da quando hai parlato del progetto segreto sto li a fare il countdown ogni giorno manco fosse natale. Chiedo aiuto ahaha si scherza. Non vedo l'ora di vedere che cosa ci aspetta! È sempre un piacere passare la sera in compagnia delle tue live"
2540,cole_bitternature,#0000FF,"Ahahhahaahha"
2540,tuccio22,#0000FF,"Vedo da qui il naso che si allunga"
2542,reitoko17,#FF0000,"quindi è un videogioco?"
2549,shinji_nikki,#5F9EA0,"fino a fine anno*"
2552,cheesecesca,#FF69B4,"Sarà qualcosa accessibile anche a chi vive all'estero?"
2555,chriztia,,"hahahahahahahahahaa"
2555,syncgabri,#00B300,"ahahahahhahahahahah"
2555,matteotrupia1,,"AHAHAHAHAH"
2556,begonia_rex_,#8AB4ED,"cazzo: rotto snmLUL"
2557,luscoiatrollo,#FF7000,"ahahahahahahah"
2558,midnightgamer__,#8A2BE2,"AHAHHAHAHAHHAHAHAH"
2563,magnetaria,#1E90FF,"complimenti per il video"
2563,palkialovefest,#8A2BE2,"AHAHAHAHAHAHAHAHAHA"
2563,ochiavica,#C09973,"LUL LUL LUL LUL LUL LUL"
2564,farcr,#DAA520,"questa elite"
2564,teryl_soul,#FF69B4,"ahahahahahah, ci andrei subito"
2564,chriztia,,"ti prego fallo"
2566,fantamaghiro,#FF0000,"AHAHAHAHAHAHAHA"
2566,omiino0207,#00FF7F,"ahahahahahahaha"
2568,chiave_di_lettura,#00FF7F,"meraviglioso"
2568,drtaxi98,#1E90FF,"AHAHAHAHAH"
2569,virgi_dio_brando,#DAA520,"Hai detto che forse in due anni lo abbiamo, direi che i tempi di sviluppo di un videogioco sono quelli"
2569,alaitiel,#FF7F50,"AHAHAHAHAH"
2570,hao_tu,#FF69B4,"noi quando non sarà un videogioco: "è sempre stato davanti ai nostri occhi...""
2571,kumomatt,#FF4500,"LUL"
2571,xjucchan,,"@oChiavica fa l’audio libro della light novel"
2572,the_klown89,#8A2BEB,"ahahahah"
2573,n0sramus,#00FF7F,"Carlotta è la ragazzetta in cassa"
2573,gaiamel,#5F9EA0,"HAAHAHAHHAAHHAHA"
2574,kotoriwalker97,#1E90FF,"Ahahahah"
2574,arvyem,#8A2BE2,"KEKW"
2574,pic0zz,#903131,"Che idea incredibile"
2575,marcrou,#FFFD00,"Cydonia Barber Shop per acconciature a forma di cazzo?"
2578,quowokka,#B00B69,"Finalmente PA NI NI"
2580,cgass01,,"Brevetta sta roba oh!!!"
2581,mirecko205,#FF0000,"Non ha detto che non lo è"
2581,dramsolforge,,"DramSolforge subscribed with Prime. They've subscribed for 31 months! Si torna sempre dov— glf!(Un suono soffocato, quasi ridicolo nella sua brevità, che sottolinea la fragilità delle nostre vite. Chissà se davvero si torna sempre dove si è stati... Ugh!)"
2581,rosso_pendragon,#B22222,"I nomi dei panini i nomi delle seghe"
2582,worldofworgage,#00FF7F,"ILARE."
2582,xultraden,#00FF7F,"I mostri da catturare sono i panini Kappa"
2584,magnetaria,#1E90FF,"yesss, molto"
2584,chriztia,,""giocare" "con noi" Kappa Kappa Kappa"
2585,o___zio_,,"Ao sarebbe actually un'idea incredibile, con la lore dentro ai panini e gli ingredienti a tema"
2588,ochiavica,#C09973,"Cydonia che dice “Cosa vi fa pensare questa canzone? Ah laboratorio oscuro? E invece è la panineria”"
2591,matteotrupia1,,"APRILA VERAMENTE CYDO"
2594,worldofworgage,#00FF7F,"Divertente quanto cacioppo"
2596,jinngy,,"Spero solo non scoppi la terza guerra mondiale prima del progetto"
2596,chriztia,,"tutto torna (dove si è)"
2598,alce_boh,#FFE800,"Cydo prima critica la cultura dell'Hype e poi la alimenta"
2599,ryu_outsider,#00C4D4,"cydonia a dare i dubbi non sei tanto bravo"
2600,karu_sol13,#B22222,"A cuocere stiamo cuocendo"
2600,cheesecesca,#FF69B4,"AHAHAHA"
2601,diansy,#997A8D,"Ma quale dubbio?"
2601,sono_sveen_,,"poi magari il progetto segreto non è intrattenimento e cydo vuole fare una sfera di dyson"
2602,kotoriwalker97,#1E90FF,"@Marcrou Top"
2603,06decros,#00FFC2,"Il progetto è mia nonna"
2605,foscopresagio91,,"Il progetto segreto sono i progetti che ti sei fatto lungo la strada"
2606,assassinoignoto94,#8400FF,"purtroppo sei sgamabile troppo assai"
2609,marcrou,#FFFD00,"Poi escludi completamente la possibilità"
2611,icaro_104,#2E8B57,"Io ci penso spesso per davvero"
2612,matsmash01,#8A2BE2,"il progetto è un centro massaggi con il listino di tutte le seghe palese"
2613,lieal42,#FF5763,"i dubbi che ci da cydonia: non è un videogioco *wink* *wink*"
2621,hel_jigoku,#D2691E,"Il fuoco è troppo alto, ho bisogno di un altro spoiler per evitare di bruciarmi"
2622,streamlabs,#32C3A2,"NON fare spoiler, NON dare consigli, NON dire dove andare, NON dare indicazioni, NON dire se il ragionamento è giusto o sbagliato. No bestemmia, offese, spam o troll. Pena: BAN"
2622,filipgiore_,#FF69B4,"vabbe abbiamo capito, e' un calendario con una tua foto hot per ogni mese"
2625,mysticmistpog,#8A2BE2,"Ahahah, gracias"
2625,omiino0207,#00FF7F,"Auguri cydo per la nuova salumeria che vuoi aprire <3"
2627,streamlabs,#32C3A2,"Il canale della Cantina: https://www.youtube.com/@LaCantinadiCydonia"
2634,tuccio22,#0000FF,"Allorp"
2637,nylai_,#5F9EA0,"se sto hype è per il fumetto di minecraft potrei non rispondere di me"
2637,midnightgamer__,#8A2BE2,"saidogCheck saidogCheck saidogCheck saidogCheck saidogCheck"
2637,chriztia,,"il 27 febbraio?"
2638,froeden_,#FF4500,"allora"
2639,kaido_micche,#FF7F50,"noi attendiamo il concerto"
2640,syncgabri,#00B300,"allorw praticametw"
2641,gorskei,#FF7F00,"Zizi"
2643,worldofworgage,#00FF7F,"tanto"
2644,midnightgamer__,#8A2BE2,"Uh"
2645,worldofworgage,#00FF7F,"una piu una meno"
2645,mysticmistpog,#8A2BE2,"Momento altri spoilers"
2646,midnightgamer__,#8A2BE2,"saidogCheck"
2646,nonsoloprogamer,#3A469D,"@Cydonia_Chiara il 27 annuncerai che diventerai un wrestler?"
2647,ochiavica,#C09973,"Grosseth è CARLOTTA?????"
2648,midnightgamer__,#8A2BE2,"COSA"
2649,o___zio_,,"Io ho la mia take, ma la roba della produzione mi sta facendo titubare. Fino a stasera, avrei pensato a un esperienza interattiva, o una web series dentro un software"
2649,karu_sol13,#B22222,"saidogCheck saidogCheck"
2650,chriztia,,"perfetto hahaha"
2651,midnightgamer__,#8A2BE2,"saidogFentastic saidogFentastic saidogFentastic saidogFentastic"
2651,hao_tu,#FF69B4,"WOOOOOOOOOOOOOOO"
2652,mysticmistpog,#8A2BE2,"!?!?!?!?!"
2653,thenablin,#00FF7F,"zizi"
2653,quowokka,#B00B69,"Cos-"
2653,marcrou,#FFFD00,"Noooooooo"
2654,natasullaluna,,"Woooo"
2654,omiino0207,#00FF7F,"ZI"
2655,andrewharn_wallew,#8A2BE2,"GODOOOOOOOOOOOOOOOOO"
2656,sitornadovesiestati,,"sium"
2656,farcr,#DAA520,"We are Growsseth"
2658,ochiavica,#C09973,"LUL LUL LUL LUL LUL LUL"
2658,wolf2053,#FF4500,"Splumbo invece?"
2658,worldofworgage,#00FF7F,"TRA CUI"
2659,midnightgamer__,#8A2BE2,"OOOH"
2660,kaido_micche,#FF7F50,"ah"
2660,karu_sol13,#B22222,"WHATTTTTT"
2661,hao_tu,#FF69B4,"CARLOTTA REGINA"
2661,filloaxtv,,"WHAAAT"
2662,iamrealpeely_roberto,#0FFFB1,"Ohhhhh"
2662,cole_bitternature,#0000FF,"Ora esplode la chat"
2663,thenablin,#00FF7F,"ATTENZIONE"
2665,chriztia,,"saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm"
2666,midnightgamer__,#8A2BE2,"COSAAAA"
2667,gorskei,#FF7F00,"DAWG"
2667,gh1ra_,#1E90FF,"@WorldOfWorgage ti giuro worgage mi spezzi"
2668,botz_kuro,#8A2BE2,"in che senso"
2668,thenablin,#00FF7F,"cooooooosa"
2669,midnightgamer__,#8A2BE2,"saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo"
2669,aandreaa_66,,"wazo il manzo confirmed?"
2670,worldofworgage,#00FF7F,"??????????????????????????????????"
2670,mysticmistpog,#8A2BE2,"!?!?!?!?!?!!"
2670,quowokka,#B00B69,"WHAT"
2672,gaiamel,#5F9EA0,"dichiarazioni IMPORTANTI"
2672,rosso_pendragon,#B22222,"Quindi miniera a tema horror"
2672,sanstheblaster,#00FF7F,"immagina i video lore sul progetto che citano una serie di minecraft lol"
2672,matteotrupia1,,"?"
2672,froeden_,#FF4500,"INCHESSENSO SCUSA"
2672,worldofworgage,#00FF7F,"non c'ha senso sta cosa"
2673,iamrealpeely_roberto,#0FFFB1,"HerMind HerMind HerMind HerMind HerMind HerMind HerMind HerMind"
2673,palkialovefest,#8A2BE2,"NOI SIAMO GROWSSETH"
2673,chriztia,,"sborrooooooo"
2674,frostthesasso,#FF9816,"carlotta è singalek"
2675,fantamaghiro,#FF0000,"saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo"
2675,teryl_soul,#FF69B4,"COSAA"
2675,mat_er_asso,#B22222,"Il video risposta alle critiche sulla panineria è già pronto?"
2675,edward22001,#00FF7F,"edward22001 subscribed with Prime. They've subscribed for 33 months! Cydo purtroppo chi ti segue si ricorda tutti i discorsi che uscirono durante la run di Cassette Beasts, la "voglia di fare qualcosa", i disegni delle mani, purtroppo non ci puoi fregare"
2676,ryu_outsider,#00C4D4,"per me carlotta è un drago, così"
2676,hyde_games,#9ACD32,"carlotta é dove si é stati bene"
2677,alexio808,#1E90FF,"ODDIOOOO"
2677,dioaiban,#00FF7F,"Il progetto segreto e tutto e niente"
2678,imp3rialit,#00FF7F,"Cydonia che fa piangere il reparto marketing del progetto segreto, parte 69"
2679,loxren,#FF0000,"QUINDI E' MORTA"
2684,mysticmistpog,#8A2BE2,"È stata CRICIFISSA??!?!!?!?!?"
2684,peach_mountain02,,"Pure Carlotta è cubica"
2684,losermizi,#D797B9,"saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo"
2685,worldofworgage,#00FF7F,"@gh1ra_ ahahahhahahah"
2687,sitornadovesiestati,,"woooo"
2687,karu_sol13,#B22222,"GASP"
2690,mqryo,#1E90FF,"mai frase piu strana è stata pronunciata nella lingua italiana"
2690,theonewhosawtheend,#FF0000,"Che Spoiler Cavolo"
2690,streamlabs,#32C3A2,"NON fare spoiler, NON dare consigli, NON dire dove andare, NON dare indicazioni, NON dire se il ragionamento è giusto o sbagliato. No bestemmia, offese, spam o troll. Pena: BAN"
2691,andre99dp,,"Karlotta è Katanna"
2692,cheesecesca,#FF69B4,"GASP"
2693,hao_tu,#FF69B4,"spioiler: ci sarà mondo vero mondo falso"
2693,peppetenebra,,"Cydo in questo progetto segreto hai prodotto della musica???"
2694,tuccio22,#0000FF,"Vabbe' comunque ego balego fa parte di una lunga serie di progetti creativi in realtà ci sta"
2694,gabri_1998w,,"ciao, che senso ha capire se un pg è visitor dalla sua storia se ad ogni run questi cambiano? la storia del pg non rimane quella ogni volta? @Cydonia_Chiara"
2698,dr_punpunk,#DBFF00,"it means everything"
2698,cgass01,,"Aspetta ... E o È? 🤣"
2702,assassinoignoto94,#8400FF,"ci sta depistando , giá sapete cosa sia il progetto segreto non piú segreto"
2702,froeden_,#FF4500,"carlotta morta/non morta, ed ecco perchè le porti i fiori TEORIA CONFERMATA"
2704,andrewharn_wallew,#8A2BE2,"ECCO PERCHE' I FIORI"
2707,pigi_00,#1FF432,"carlotta cammina all indietro"
2708,aandreaa_66,,"DORMI, NELLA TOMBA DEGLI ARCIERI"
2710,sofia_softseed,,"Quindi concerto a Grosseto per il progetto segreto?"
2712,e17ghora,#1E90FF,"Carlotta è Merida"
2716,rosed84,#8A2BE2,"È finalmente il momento di Waso il Manzo????"
2722,lr4zorl,,"sera"
2724,dannypecu,,"Farai il dlc con la versione dimensionale della mappa?"
2731,worldofworgage,#00FF7F,"@Tuccio22 ora lo chiudo così mi deve pagare per riavere le info"
2739,ilriche,,"ilriche subscribed with Prime. They've subscribed for 32 months! Bella cydog, bella chat. Finalmente dopo 2 mesi di smadonne sono riuscito a iniziare tirocinio e ad arrivare ad avere indietro solo un esame. So che per te é solo quotidiana amministrazione ma ringrazio davvero tanto te chiara e tutto il tuo team per tutta la compagnia che mi avete fatto in questo periodo di sclero. Tanti "in bocca al lupo" per londra"
2740,tommysun_,#008000,"sì dai raga Carlotta è morta palese, sarà l'evento scatenante per il protagonista"
2745,alelomb26,#008000,"Allora non dovrebbe essere una panineria"
2747,mel4nch0lia,,"eccolo raga il progetto segreto è un onlyfans a tema panineria monster collector chiamato featuring sognolivido"
2748,streamlabs,#32C3A2,"Segui con noi dal vivo l'EUIC 2025 direttamente a Londra (evento gratuito): https://www.eventbrite.com/e/biglietti-casting-italiano-del-campionato-internazionale-vgc-red-bull-gaming-sphere-1980630344678"
2748,オカリン (remakebanword),#0000FF,"Nemmeno se il progetto segreto diventa il nuovo Hollow Knight?"
2750,assassinoignoto94,#8400FF,"cydo = kojima"
2751,vomitoimmortale,#9ACD32,"DinoDance DinoDance DinoDance"
2751,omiino0207,#00FF7F,"quindi giochi il viedogioco in live?"
2753,midnightgamer__,#8A2BE2,"saidogCheck saidogCheck saidogCheck"
2758,tuccio22,#0000FF,"@worldofworgage Cydonia non paga i dipendenti, è impazzito aiuto fermatelo"
2765,nylai_,#5F9EA0,"panineria?"
2766,gh1ra_,#1E90FF,"allora è un barber shop"
2767,kitkallos,#FF69B4,"panineria perche farai le live irl dalla panineria"
2767,vt_chan,#008000,"Ah sì perché su Twitch si giocano i videogiochi"
2767,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
2770,lieal42,#FF5763,"@omiino0207 certamente"
2770,duebbol,#FF0000,"ci toccheranno le live in inglese mi sa"
2775,karu_sol13,#B22222,"Hype"
2777,paky994,#FFFFFF,"vabbè dovrà streammarlo il suo gioco no?"
2779,dr_punpunk,#DBFF00,"nft game"
2781,オカリン (remakebanword),#0000FF,"@duebbol Godo saidogMax"
2791,zio_avocado,,"@duebbol Zeb vibes"
2795,chriztia,,"@gh1ra_ oppure una panineria barber shop monster collector horror"
2802,mysticmistpog,#8A2BE2,"Carlotta è 1) Odiata dalle masse 2) Vuole proteggere il mondo e i bambini 3) Crocifissa 4) Uno scheletro"
2815,rosso_pendragon,#B22222,"Concordo con te"
2829,dioaiban,#00FF7F,"Il progetto segreto e palese of con tutte le sege creative a pagamento"
2841,chriztia,,"@mysticmistpog 5) tutte le 4 di prima Kappa"
2843,macmit2102,,"Ok procedo subito"
